international-relations,206,Introduction to the Sociology of Globalization,"b""ational corporations, and the state. Considers globalization's impacts on the workplace, the    environment, and other institutions as well as the emergence of global social movements. Carries social   sciences divisional credit in CAS."""
international-relations,230,Fundamentals of International Politics,"b'ologies, legal frameworks of international transactions, and political regions. Also raises key issues such as population, the environment, war, and international law. Carries social science divisional credit in CAS.'"
international-relations,242,Globalization and World Poverty,"b's poor and inequality increases despite economic  modernization and democratization. Addresses urbanization, immigration,  religion, politics, development politics, foreign aid, women, drugs,  environment, food security. Special attention to Latin American, African, and  Asian experiences. Carries social science divisional credit in CAS. This course  fulfills a single unit in each of the following BU Hub areas: Social Inquiry I,  Ethical Reasoning.'"
international-relations,250,Europe and International Relations,"b'European nations, the dynamics of European integration, NATO, international migration and ethnic conflict,  and European relations with the United States, Russia, and neighboring countries.'"
international-relations,251,Introduction to Comparative Politics,"b'nd contemporary politics in Europe, Latin America, Africa, and Asia. Introduces the comparative method in political science and competing theories of political development and political change. This course fulfills a single unit in each of the following BU Hub areas: Social Inquiry I, Global Citizenship and Intercultural Literacy.'"
international-relations,271,Introduction to International Relations,"b'es dominant international relations  theories and their application. Investigates state system, international law  and organization, transnational actors, state behavior, and globalization.  Carries social science divisional credit in CAS. This course fulfills a single  unit in each of the following BU Hub areas: Social Inquiry I, Global  Citizenship and Intercultural Literacy.'"
international-relations,275,The Making of Asia,"b'pment in Asia Pacific. Part I introduces historical and political legacies in  Asia, focusing on the rise and decline of a China-centric and a Japan-centric order  in East Asia. Part II focuses on political-economic developments in Pacific Asia  after WWII. Part III focuses on the 1997/8 Asian financial crisis and its impacts on  individual countries in the region as well as their transnational politics. This  course fulfills a single unit in each of the following BU Hub areas: Social Inquiry  I, Global Citizenship and Intercultural Literacy.'"
international-relations,290,Drugs and Security in the Americas,"b'the  Americas. In this class, we study how drug trafficking became such an immense problem and why it has  been so difficult to solve.'"
international-relations,292,Fundamentals of International Economics,"b'heories of exchange rate determination, and case studies in international economic policy. Geared for international relations students; does not count toward economics requirements for economics concentrators.'"
international-relations,302,Campaigns and Elections Around the World,"b'ampaigns   over time; role of international political consultants; influence of party systems, electoral systems,   campaign finance regulation, vote buying, and mass media; campaign effects on voting behavior and   public opinion.'"
international-relations,304,Environmentally Sustainable Development,b'llenge of our times. Surveys and evaluates policies for balancing ecological sustainability and economic development in various parts of the world and at the global level.'
international-relations,307,Introduction to Middle East Politics,b'e  East since World War I. Part 1 examines state formation and competing explanations for authoritarianism.  Part 2 analyzes social movements ranging from Islamist groups to mass mobilization.'
international-relations,308,"Introduction to Global Resource Geopolitics: Natural Resources, Development, and Conflict","b'p on development, peace, and  security around the globe. Emphasis on conflict minerals, energy commodities, and technology  metals.'"
international-relations,310,The Sea and International Relations,"b'tions of state  sovereignty,  resource exploitation, commercial transport, deployment of maritime power, environmental  issues and climate change, potential for terrorism, and continuing evolution of associated international  law.'"
international-relations,315,Nuclear Governance,"b'ic  and international levels. Explores the bureaucracies, military services, and government officials  responsible for creating and maintaining nuclear weapons and energy. Also offered as CAS HI  335 and CAS PO 358.'"
international-relations,318,Religion and American Foreign Policy,b'American foreign policy. Uses conventional chronological approaches to explore key themes that illustrate the role of religion as input and object of American foreign policy.'
international-relations,322,Governing Crises: The Political Economy of Financial Booms and Busts,"b'political, historical, and sociological analysis to address these questions while exploring both  mainstream and alternative economic approaches to financial crises.'"
international-relations,325,The Great Powers and the Eastern Mediterranean,"b'rnational relations, the domestic political results, the role of sea power, and the origins, conduct,  and resolution of wars.'"
international-relations,328,Turko-Persia in the Twentieth Century,"b'ntral Asia. Analysis of the constitutional revolutions in Turkey and Iran, Kemalism, the Islamic revolution in Iran, and communism in the Soviet Union and Afghanistan. Also offered as CAS HI 382.'"
international-relations,330,Diplomatic Practice,"b""phasizing how diplomatic practice has evolved so far. Students  will be able to understand how foreign policy is formulated and promulgated  and how diplomacy works on a daily basis.They will demonstrate a clear  understanding of the role and importance of multilateral  diplomacy/international organizations (liberalism) in today's world and  examine how multilateral diplomacy functions. Students will be able to grasp  the core principles of diplomatic negotiations and demonstrate them in the  simulations. This course fulfills a single unit in each of the following BU  Hub areas: Global Citizenship and Intercultural Literacy, Research and  Information Literacy, Teamwork/Collaboration."""
